order_id,customer_id,age,city,state,product_category,sub_category,color,price,Quantity,order_date,ship_date
507.0,193.0,40,Colorado Springs,Colorado,clothing,t-shirt,Black,17.99,3,12/29/2025,12/30/2025
878.0,568.0,59,San Francisco,California,accessories,hat,Black,15.99,2,4/21/2025,4/28/2025
147.0,38.0,28,Rochester,Minnesota,outerwear,jacket,Navy,59.99,1,11/14/2025,11/21/2025
236.0,446.0,28,Seattle,Washington,accessories,hat,Black,15.99,2,5/2/2025,5/7/2025
310.0,410.0,19,Fullerton,California,accessories,hat,Black,15.99,1,5/13/2025,5/20/2025
153.0,477.0,25,Flint,Michigan,outerwear,jacket,Black,59.99,1,11/5/2025,11/8/2025
863.0,101.0,61,Milwaukee,Wisconsin,clothing,t-shirt,White,17.99,1,4/29/2025,5/2/2025
194.0,467.0,33,San Bernardino,California,clothing,t-shirt,White,17.99,1,11/28/2025,12/4/2025
630.0,837.0,56,Pueblo,Colorado,clothing,t-shirt,White,17.99,1,3/8/2025,3/14/2025
90.0,767.0,32,Portland,Oregon,accessories,backpack,Navy,39.99,1,4/11/2025,4/12/2025
928.0,545.0,41,Seattle,Washington,accessories,backpack,Navy,39.99,2,4/12/2025,4/19/2025
728.0,401.0,26,Fullerton,California,outerwear,hoodie,Beige,45.99,1,6/28/2025,7/3/2025
432.0,843.0,48,Vancouver,Washington,accessories,backpack,White,39.99,1,10/25/2025,10/28/2025
972.0,758.0,19,Fresno,California,outerwear,hoodie,Black,45.99,2,5/11/2025,5/16/2025
757.0,804.0,19,Denver,Colorado,accessories,hat,Black,15.99,2,2/28/2025,3/7/2025
662.0,301.0,27,Oakland,California,clothing,shirt,White,25.99,2,9/30/2025,10/1/2025
,630.0,31,Saint Cloud,Minnesota,clothing,shorts,Beige,23.99,1,6/10/2025,6/13/2025
,448.0,27,Milwaukee,Wisconsin,clothing,sweater,Gray,33.99,3,7/30/2025,8/2/2025
244.0,852.0,35,Pasadena,California,clothing,sweater,Gray,33.99,7,3/25/2025,3/30/2025
544.0,53.0,27,Palmdale,California,clothing,t-shirt,White,17.99,1,3/10/2025,3/13/2025
985.0,236.0,60,Spokane,Washington,accessories,backpack,Navy,39.99,1,9/6/2025,9/8/2025
939.0,190.0,30,Palmdale,California,accessories,hat,Beige,15.99,4,5/28/2025,6/2/2025
166.0,776.0,34,Modesto,California,accessories,backpack,White,39.99,2,1/14/2025,1/16/2025
296.0,642.0,39,Long Beach,California,accessories,backpack,Navy,39.99,1,1/31/2025,2/4/2025
29.0,707.0,32,Irvine,California,clothing,t-shirt,Navy,17.99,1,10/17/2025,10/21/2025
94.0,498.0,31,Saginaw,Michigan,clothing,shirt,Navy,25.99,1,6/27/2025,6/28/2025
441.0,775.0,35,Young America,Minnesota,clothing,t-shirt,Black,17.99,1,11/30/2025,12/7/2025
206.0,,41,Hayward,California,clothing,sweater,Blue,33.99,1,9/20/2025,9/21/2025
140.0,502.0,23,Inglewood,California,accessories,hat,Black,15.99,4,6/27/2025,7/4/2025
936.0,394.0,35,San Francisco,California,outerwear,jacket,Black,59.99,1,5/3/2025,5/9/2025
851.0,410.0,19,Fullerton,California,outerwear,hoodie,Black,45.99,3,3/21/2025,3/28/2025
315.0,271.0,48,Kalamazoo,Michigan,outerwear,hoodie,Gray,45.99,2,3/29/2025,4/4/2025
414.0,542.0,57,Warren,Michigan,clothing,socks,Black,11.99,1,7/17/2025,7/20/2025
83.0,140.0,50,Irvine,California,accessories,backpack,Black,39.99,1,6/30/2025,7/3/2025
805.0,878.0,29,Greeley,Colorado,clothing,t-shirt,Black,17.99,1,10/15/2025,10/22/2025
756.0,865.0,52,North Hollywood,California,clothing,sweater,Gray,33.99,6,5/21/2025,5/26/2025
411.0,108.0,41,Berkeley,California,clothing,socks,White,11.99,1,4/29/2025,5/2/2025
890.0,790.0,56,Minneapolis,Minnesota,accessories,backpack,Black,39.99,4,4/20/2025,4/25/2025
395.0,31.0,39,Moreno Valley,California,outerwear,jacket,Blue,59.99,1,6/30/2025,7/6/2025
399.0,460.0,60,Anaheim,California,clothing,shirt,White,25.99,1,1/25/2025,1/28/2025
639.0,507.0,60,Minneapolis,Minnesota,clothing,sweater,Navy,33.99,4,10/5/2025,10/9/2025
499.0,431.0,48,Littleton,Colorado,clothing,t-shirt,White,17.99,2,3/20/2025,3/21/2025
347.0,780.0,22,Mountain View,California,accessories,hat,Navy,15.99,1,10/11/2025,10/15/2025
542.0,873.0,62,Boise,Idaho,clothing,shirt,White,25.99,7,4/6/2025,4/10/2025
156.0,573.0,46,Troy,Michigan,outerwear,jacket,White,59.99,1,1/27/2025,2/1/2025
72.0,447.0,50,Denver,Colorado,clothing,sweater,Blue,33.99,2,2/23/2025,2/26/2025
465.0,259.0,33,Long Beach,California,clothing,t-shirt,Black,17.99,1,7/19/2025,7/24/2025
501.0,253.0,39,Vancouver,Washington,accessories,backpack,White,39.99,3,5/13/2025,5/18/2025
925.0,60.0,37,Vancouver,Washington,clothing,socks,Black,11.99,3,8/17/2025,8/24/2025
660.0,934.0,62,Bakersfield,California,outerwear,hoodie,Gray,45.99,5,9/16/2025,9/19/2025
473.0,72.0,64,Racine,Wisconsin,clothing,shorts,Black,23.99,1,6/11/2025,6/15/2025
530.0,66.0,18,Seattle,Washington,accessories,hat,Black,15.99,2,2/4/2025,2/8/2025
216.0,416.0,54,Aurora,Colorado,clothing,socks,Gray,11.99,1,6/5/2025,6/7/2025
428.0,560.0,35,Sacramento,California,clothing,shirt,White,25.99,3,12/30/2025,1/6/2026
579.0,,29,Santa Rosa,California,clothing,t-shirt,Navy,17.99,1,8/26/2025,8/27/2025
738.0,180.0,43,Fresno,California,clothing,shirt,Black,25.99,2,10/29/2025,11/1/2025
427.0,215.0,33,Detroit,Michigan,clothing,shorts,Navy,23.99,1,4/28/2025,5/3/2025
72.0,879.0,42,Stockton,California,clothing,socks,Gray,11.99,1,9/28/2025,9/30/2025
557.0,823.0,27,Los Angeles,California,clothing,sweater,Black,33.99,1,3/13/2025,3/16/2025
94.0,418.0,32,San Bernardino,California,outerwear,hoodie,Black,45.99,1,10/29/2025,11/5/2025
266.0,863.0,18,Sacramento,California,outerwear,jacket,Black,59.99,1,4/9/2025,4/12/2025
556.0,959.0,39,Portland,Oregon,outerwear,hoodie,Gray,45.99,2,6/27/2025,7/3/2025
977.0,289.0,27,Beaverton,Oregon,outerwear,hoodie,Black,45.99,2,11/3/2025,11/10/2025
725.0,941.0,39,Minneapolis,Minnesota,clothing,socks,Black,11.99,1,8/25/2025,9/1/2025
374.0,462.0,31,Santa Barbara,California,clothing,socks,White,11.99,1,9/8/2025,9/11/2025
771.0,517.0,26,Vancouver,Washington,outerwear,jacket,Black,59.99,1,7/2/2025,7/9/2025
677.0,486.0,47,Oceanside,California,clothing,pants,Beige,37.99,2,7/23/2025,7/28/2025
110.0,545.0,41,Seattle,Washington,clothing,socks,White,11.99,2,5/13/2025,5/16/2025
270.0,397.0,29,Huntington Beach,California,clothing,sweater,Gray,33.99,2,9/25/2025,9/29/2025
186.0,86.0,29,Garden Grove,California,clothing,t-shirt,Black,17.99,2,6/2/2025,6/9/2025
786.0,551.0,27,Inglewood,California,clothing,socks,Gray,11.99,4,9/11/2025,9/12/2025
810.0,234.0,64,Greeley,Colorado,clothing,t-shirt,Black,17.99,1,1/16/2025,1/18/2025
410.0,777.0,65,Detroit,Michigan,clothing,t-shirt,Navy,17.99,1,11/21/2025,11/25/2025
553.0,380.0,52,San Diego,California,accessories,hat,Beige,15.99,1,12/16/2025,12/21/2025
975.0,799.0,24,Saint Paul,Minnesota,clothing,t-shirt,Black,17.99,1,5/14/2025,5/16/2025
251.0,34.0,43,Newport Beach,California,clothing,t-shirt,Black,17.99,6,4/5/2025,4/9/2025
628.0,693.0,24,Boise,Idaho,outerwear,hoodie,White,45.99,2,5/8/2025,5/14/2025
484.0,459.0,59,Fullerton,California,clothing,t-shirt,Black,17.99,1,1/11/2025,1/15/2025
573.0,552.0,56,Oakland,California,outerwear,jacket,Black,59.99,1,2/1/2025,2/8/2025
604.0,,64,Sacramento,California,clothing,socks,White,11.99,6,,
603.0,575.0,39,Denver,Colorado,clothing,t-shirt,White,17.99,1,5/30/2025,6/6/2025
971.0,631.0,54,Modesto,California,clothing,shirt,Black,25.99,2,5/21/2025,5/25/2025
819.0,524.0,32,Seattle,Washington,clothing,socks,Black,11.99,1,1/15/2025,1/19/2025
645.0,,65,San Francisco,California,clothing,socks,White,11.99,1,8/9/2025,8/10/2025
221.0,132.0,55,Oxnard,California,clothing,shorts,Beige,23.99,1,6/15/2025,6/21/2025
944.0,135.0,23,Torrance,California,clothing,shirt,Black,25.99,1,8/27/2025,8/29/2025
523.0,667.0,32,San Bernardino,California,clothing,t-shirt,White,17.99,1,5/25/2025,5/28/2025
49.0,100.0,38,Chico,California,accessories,hat,Gray,15.99,1,11/11/2025,11/12/2025
869.0,585.0,47,Oakland,California,outerwear,hoodie,Navy,45.99,2,6/25/2025,7/2/2025
733.0,273.0,29,Minneapolis,Minnesota,outerwear,hoodie,Blue,45.99,3,9/14/2025,9/16/2025
857.0,943.0,38,Flint,Michigan,clothing,shorts,Navy,23.99,1,12/28/2025,1/2/2026
387.0,355.0,53,San Jose,California,outerwear,hoodie,Black,45.99,3,7/27/2025,8/3/2025
448.0,301.0,27,Oakland,California,clothing,shirt,White,25.99,1,1/2/2025,1/4/2025
439.0,578.0,56,Colorado Springs,Colorado,clothing,socks,Black,11.99,2,8/10/2025,8/11/2025
175.0,282.0,23,Portland,Oregon,clothing,shirt,Gray,25.99,1,6/9/2025,6/11/2025
934.0,290.0,44,Eugene,Oregon,accessories,backpack,Navy,39.99,1,8/30/2025,9/5/2025
617.0,129.0,58,Sacramento,California,outerwear,hoodie,Black,45.99,1,10/30/2025,10/31/2025
943.0,432.0,35,Idaho Falls,Idaho,clothing,sweater,Gray,33.99,3,7/26/2025,7/27/2025
99.0,186.0,58,San Bernardino,California,clothing,socks,Gray,11.99,2,4/14/2025,4/19/2025
404.0,706.0,62,Lansing,Michigan,accessories,hat,Beige,15.99,3,5/8/2025,5/13/2025
243.0,716.0,36,Santa Cruz,California,clothing,t-shirt,White,17.99,3,7/8/2025,7/15/2025
12.0,90.0,34,Detroit,Michigan,clothing,sweater,Blue,33.99,3,7/11/2025,7/14/2025
,241.0,48,Los Angeles,California,outerwear,jacket,Gray,59.99,2,9/27/2025,10/3/2025
,793.0,50,Loretto,Minnesota,clothing,pants,Black,37.99,1,3/11/2025,3/16/2025
812.0,713.0,63,Sacramento,California,clothing,sweater,Navy,33.99,6,6/23/2025,6/27/2025
817.0,443.0,44,Los Angeles,California,clothing,sweater,Black,33.99,2,7/29/2025,8/2/2025
24.0,503.0,35,Madison,Wisconsin,clothing,socks,White,11.99,3,6/11/2025,6/14/2025
921.0,286.0,36,Pueblo,Colorado,clothing,t-shirt,Black,17.99,4,9/13/2025,9/16/2025
484.0,40.0,42,Stockton,California,clothing,shirt,Navy,25.99,1,10/28/2025,10/31/2025
124.0,254.0,60,Maple Plain,Minnesota,clothing,socks,White,11.99,1,4/20/2025,4/24/2025
837.0,824.0,37,Oakland,California,outerwear,jacket,Black,59.99,1,6/22/2025,6/29/2025
19.0,824.0,37,Oakland,California,clothing,pants,Beige,37.99,2,4/13/2025,4/17/2025
836.0,687.0,46,Milwaukee,Wisconsin,clothing,t-shirt,Black,17.99,3,11/27/2025,11/29/2025
340.0,976.0,42,Stockton,California,outerwear,jacket,Navy,59.99,1,2/24/2025,3/2/2025
760.0,870.0,47,Seattle,Washington,clothing,shorts,Gray,23.99,1,2/14/2025,2/17/2025
229.0,385.0,52,Anaheim,California,outerwear,hoodie,Black,45.99,3,5/1/2025,5/5/2025
900.0,235.0,37,Stockton,California,clothing,t-shirt,Black,17.99,1,6/25/2025,6/26/2025
417.0,142.0,50,Minneapolis,Minnesota,clothing,pants,Black,37.99,1,10/17/2025,10/20/2025
14.0,576.0,38,Portland,Oregon,clothing,socks,Black,11.99,1,11/9/2025,11/16/2025
136.0,820.0,20,Tacoma,Washington,clothing,t-shirt,White,17.99,1,11/3/2025,11/9/2025
857.0,890.0,56,Pueblo,Colorado,clothing,t-shirt,Black,17.99,2,9/3/2025,9/4/2025
881.0,191.0,18,Portland,Oregon,clothing,sweater,Black,33.99,1,2/1/2025,2/8/2025
79.0,896.0,39,Santa Monica,California,clothing,pants,Navy,37.99,2,4/30/2025,5/4/2025
802.0,142.0,50,Minneapolis,Minnesota,outerwear,hoodie,Gray,45.99,3,5/19/2025,5/25/2025
659.0,113.0,20,Denver,Colorado,outerwear,hoodie,Navy,45.99,2,10/9/2025,10/16/2025
810.0,809.0,23,San Rafael,California,outerwear,jacket,Navy,59.99,2,11/27/2025,12/4/2025
510.0,293.0,37,San Diego,California,clothing,sweater,Black,33.99,2,12/2/2025,12/3/2025
270.0,778.0,27,Boise,Idaho,clothing,sweater,Black,33.99,1,9/11/2025,9/18/2025
524.0,235.0,37,Stockton,California,clothing,sweater,Navy,33.99,2,8/18/2025,8/20/2025
173.0,290.0,44,Eugene,Oregon,clothing,socks,White,11.99,2,2/10/2025,2/17/2025
430.0,896.0,39,Santa Monica,California,clothing,sweater,Navy,33.99,4,2/9/2025,2/12/2025
375.0,833.0,20,San Bernardino,California,outerwear,hoodie,Black,45.99,4,4/29/2025,5/1/2025
94.0,469.0,29,Berkeley,California,outerwear,hoodie,Black,45.99,1,10/12/2025,10/16/2025
190.0,43.0,40,Irvine,California,clothing,t-shirt,Black,17.99,2,12/30/2025,1/4/2026
390.0,404.0,38,Burbank,California,clothing,shorts,Black,23.99,1,9/21/2025,9/22/2025
972.0,304.0,22,Portland,Oregon,accessories,backpack,White,39.99,1,8/25/2025,8/30/2025
962.0,966.0,61,San Mateo,California,accessories,hat,Navy,15.99,1,1/11/2025,1/17/2025
972.0,609.0,64,Seattle,Washington,outerwear,jacket,White,59.99,1,10/6/2025,10/9/2025
730.0,160.0,52,Detroit,Michigan,outerwear,hoodie,Blue,45.99,2,9/15/2025,9/22/2025
321.0,603.0,50,Oakland,California,clothing,shirt,Beige,25.99,1,2/13/2025,2/18/2025
285.0,78.0,50,Sacramento,California,outerwear,hoodie,Black,45.99,1,11/2/2025,11/9/2025
57.0,654.0,21,Los Angeles,California,accessories,backpack,White,39.99,1,8/27/2025,9/2/2025
878.0,468.0,23,San Diego,California,outerwear,jacket,Black,59.99,1,1/7/2025,1/12/2025
752.0,409.0,39,Seattle,Washington,clothing,t-shirt,Black,17.99,2,8/9/2025,8/15/2025
657.0,665.0,25,Orange,California,clothing,socks,White,11.99,1,9/22/2025,9/26/2025
839.0,802.0,18,Grand Rapids,Michigan,outerwear,hoodie,White,45.99,3,4/21/2025,4/26/2025
422.0,327.0,60,Seattle,Washington,clothing,sweater,Navy,33.99,4,11/7/2025,11/14/2025
116.0,468.0,23,San Diego,California,accessories,backpack,Black,39.99,1,7/2/2025,7/6/2025
471.0,817.0,34,Burbank,California,clothing,shorts,Navy,23.99,2,5/3/2025,5/4/2025
630.0,14.0,48,Littleton,Colorado,accessories,hat,Navy,15.99,3,2/25/2025,2/27/2025
814.0,604.0,35,San Diego,California,outerwear,hoodie,Black,45.99,2,10/6/2025,10/9/2025
309.0,176.0,31,San Jose,California,clothing,t-shirt,Navy,17.99,1,10/6/2025,10/11/2025
89.0,136.0,65,Sacramento,California,accessories,hat,Navy,15.99,1,10/13/2025,10/15/2025
711.0,946.0,38,Denver,Colorado,clothing,sweater,Blue,33.99,1,4/26/2025,4/29/2025
53.0,968.0,26,Long Beach,California,clothing,sweater,Navy,33.99,3,10/24/2025,10/27/2025
478.0,490.0,33,Whittier,California,outerwear,hoodie,Black,45.99,2,11/23/2025,11/28/2025
303.0,768.0,21,Boise,Idaho,outerwear,jacket,Black,59.99,2,6/29/2025,6/30/2025
383.0,546.0,35,Seattle,Washington,accessories,hat,Black,15.99,6,4/9/2025,4/13/2025
548.0,55.0,56,Los Angeles,California,clothing,shirt,Blue,25.99,1,6/24/2025,7/1/2025
947.0,823.0,27,Los Angeles,California,clothing,shirt,White,25.99,1,6/14/2025,6/16/2025
210.0,915.0,19,Bakersfield,California,outerwear,jacket,Blue,59.99,2,1/26/2025,2/1/2025
273.0,141.0,54,Detroit,Michigan,clothing,sweater,Navy,33.99,2,8/11/2025,8/18/2025
892.0,954.0,48,Tacoma,Washington,outerwear,hoodie,Black,45.99,2,12/11/2025,12/16/2025
967.0,49.0,22,San Diego,California,clothing,socks,White,11.99,1,5/3/2025,5/8/2025
